Archivo;Fallo
sled_reverse_flye.png;"El ejercicio representado en la imagen es un ""sled push"" (empuje de trineo), no un ""sled reverse flye"" (vuelo inverso con trineo), como sugiere el nombre del archivo. Esta es una incoherencia crítica entre el contenido visual y su etiqueta/nombre de archivo."
sledgehammer_swings.png;La sombra proyectada por el peso del equipo (la rueda con textura de neumático) es inconsistente con la forma detallada del objeto y la dirección de la iluminación. La sombra aparece como una mancha ovalada genérica y difusa, sin reflejar las características específicas del objeto (como el patrón de la banda de rodadura) ni la interacción física precisa de la luz y el objeto, lo que constituye una incoherencia en la física visual y la representación de la gravedad/luz.
smith_incline_shoulder_raise.png;"BIOMECÁNICA/ANATOMÍA - La imagen muestra la posición inicial de un ""Smith machine incline shoulder press"" (press de hombros inclinado en máquina Smith), mientras que el nombre del archivo sugiere ""smith incline shoulder raise"" (elevación de hombros inclinada en máquina Smith). Un ""raise"" (elevación) implica un movimiento de abducción o flexión del hombro, no un movimiento de press vertical u overhead como el que se realiza desde esta posición. Existe una incoherencia crítica entre el ejercicio representado y la terminología proporcionada."
smith_machine_behind_the_back_shrug.png;"BIOMECÁNICA/ANATOMÍA (CRÍTICO) - El ejercicio mostrado en la imagen no corresponde con la descripción del nombre de archivo ""smith_machine_behind_the_back_shrug.png"". La modelo está en una posición de sentadilla con la barra apoyada en la parte superior de la espalda/trapecios, lo cual es propio de una sentadilla o un peso muerto rumano, no de un encogimiento de hombros (shrug) por detrás de la espalda. Un encogimiento de hombros por detrás de la espalda implica sujetar la barra con las manos por detrás del cuerpo para trabajar los trapecios. Esto representa una ejecución incorrecta para el ejercicio descrito."
smith_machine_bent_over_row.png;"Biomecánica/Anatomía (Sujeto Incorrecto). La imagen muestra claramente a la modelo realizando una sentadilla en máquina Smith, con la barra apoyada en la parte superior de la espalda. Esto NO corresponde a la ejecución estándar de un ""smith machine bent-over row"" (remo con barra inclinado en máquina Smith), que requeriría una inclinación significativa del torso hacia adelante para traccionar la barra. El ejercicio representado es incorrecto para el nombre del archivo."
smith_machine_calf_raise.png;"BIOMECÁNICA/ANATOMÍA - El ejercicio representado no corresponde a una ejecución estándar de ""smith_machine_calf_raise"". El modelo se encuentra en una posición de sentadilla profunda, lo cual no es la postura correcta para realizar elevaciones de gemelos en máquina Smith."
smith_machine_close_grip_bench_press.png;BIOMECÁNICA/ANATOMÍA: El ejercicio ejecutado por la modelo no se corresponde con el nombre del archivo 'smith_machine_close_grip_bench_press'. La modelo está sentada erguida con la barra apoyada sobre los trapecios, lo cual es una posición de preparación para una sentadilla o un press de hombros, y no un press de banca, el cual se realiza tumbado en un banco.
smith_machine_decline_press.png;El ejercicio representado en la imagen es un press inclinado (o press de hombros) en máquina Smith, lo cual contradice el nombre de archivo 'smith_machine_decline_press.png' que indica un press declinado. Esta es una incoherencia crítica.
smith_machine_hang_power_clean.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. El ejercicio representado en la imagen NO es un ""smith machine hang power clean"". La ejecución mostrada corresponde a un ejercicio de suspensión o asistencia en una máquina funcional/multi-gym, utilizando agarres y un soporte para los pies, lo cual es fundamentalmente diferente a un ""hang power clean"" que es un levantamiento olímpico realizado con barra."
smith_machine_hip_raise.png;"El ejercicio en la imagen NO se corresponde con un ""smith machine hip raise"" (elevación de cadera en máquina Smith). La imagen muestra una postura de ""dips"" suspendidos o soporte para elevación de piernas, donde el modelo está de pie y apoyado en sus brazos. Un ""hip raise"" con máquina Smith implica una barra sobre las caderas mientras el usuario está tumbado boca arriba. Esto representa un ""Sujeto Incorrecto"" bajo la categoría de BIOMECÁNICA/ANATOMÍA."
smith_machine_incline_bench_press.png;"Sujeto Incorrecto - La imagen muestra a la modelo preparándose para un press de hombros con barra sentado en un rack de sentadillas, lo cual NO corresponde con el ejercicio ""smith_machine_incline_bench_press"" indicado en el nombre del archivo. No es una máquina Smith ni un press de banca inclinado."
smith_machine_one_arm_upright_row.png;"BIOMECÁNICA/ANATOMÍA - El ejercicio en la imagen (""smith_machine_one_arm_upright_row"") no se corresponde con la ejecución real estándar. La modelo está realizando una elevación lateral o frontal con cable, no un remo vertical con un brazo."
smith_machine_pistol_squat.png;Incoherencia crítica entre el nombre del archivo y la representación visual. El archivo se nombra como 'smith_machine_pistol_squat.png', implicando una sentadilla a una pierna (pistol squat) y el uso de una máquina Smith (barra guiada). Sin embargo, la imagen muestra claramente un 'back squat' bipodal (sentadilla a dos piernas) con una barra libre en un power rack, lo cual es fundamentalmente diferente a la descripción.
smith_machine_reverse_calf_raises.png;"Biomecánica/Anatomía (Sujeto Incorrecto). La ejecución del ""smith machine reverse calf raises"" es incorrecta. Para los ""reverse calf raises"" (dirigidos al tibial anterior), la resistencia de la barra de Smith, al estar sobre los hombros, no se aplica de manera efectiva ni estándar para aislar y resistir la dorsiflexión del tobillo. La barra está ejerciendo presión hacia abajo sobre el cuerpo, lo cual es ineficaz para este movimiento específico y no representa una ejecución real estándar del ejercicio con resistencia adecuada."
smith_machine_stiff_legged_deadlift.png;"El ejercicio representado en la imagen es un ""Squat"" (sentadilla) en una máquina Smith. Esto contradice CRÍTICAMENTE el nombre del archivo 'smith_machine_stiff_legged_deadlift.png', que describe un ""Stiff-legged Deadlift"" (peso muerto rumano con piernas rígidas). Biomecánicamente, estos son movimientos y patrones de ejecución fundamentalmente diferentes."
smith_machine_upright_row.png;"Incoherencia biomecánica/ejecución: El nombre de archivo 'smith_machine_upright_row.png' implica claramente la realización de una remada vertical utilizando la barra guiada de la máquina Smith. Sin embargo, la imagen muestra a la modelo ejecutando una remada vertical con un accesorio de cable, que es parte del sistema de poleas integrado en la máquina, no con la barra Smith propiamente dicha. Esta disparidad constituye una incoherencia crítica entre la descripción del ejercicio en el nombre del archivo y su representación visual, cayendo bajo la categoría de ""Sujeto Incorrecto"" si se considera el contexto explícito del nombre."
smith_single_leg_split_squat.png;La rodilla de la pierna delantera se extiende significativamente más allá de la punta del pie. Desde una perspectiva biomecánica extremadamente estricta, esta posición aumenta las fuerzas de cizallamiento y la carga sobre la articulación patelofemoral y el tendón rotuliano, lo que puede ser subóptimo para la salud articular a largo plazo y la distribución equilibrada de la carga muscular.
snatch_balance.png;BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto: El ejercicio en la imagen no se corresponde con la ejecución real estándar de un 'Snatch Balance'. Un Snatch Balance se ejecuta con la barra sobre la cabeza, generalmente comenzando desde la espalda, y cayendo en una sentadilla de arranque. La imagen muestra la barra sostenida delante del cuerpo en una posición de sentadilla, lo cual es una fase inicial de otros levantamientos (como un pull de arranque o un peso muerto), pero no el ejercicio nombrado.
snatch_shrug.png;La musculatura abdominal presenta una representación hiper-detallada y texturizada que es anatómicamente incoherente con la superficie natural de la piel. Parece más un diagrama anatómico expuesto que la apariencia de un abdomen humano real, incluso con extrema definición.
speed_band_overhead_triceps.png;"BIOMECÁNICA/ANATOMÍA (Sujeto Incorrecto) - La postura del modelo y la dirección de la resistencia de las bandas no corresponden a la ejecución estándar de un ejercicio de ""Tríceps overhead"" (overhead triceps extension). Los codos están hacia atrás y hacia los lados, y la tensión parece ser horizontal/lateral, no desde una posición elevada por encima de la cabeza para una extensión de tríceps. Esto constituye una incoherencia significativa con el nombre del archivo 'speed_band_overhead_triceps.png'."
speed_box_squat.png;"Incoherencia entre el nombre de archivo y el contenido visual. El archivo se titula 'speed_box_squat.png', lo que implica la ejecución de un ""box squat"". Sin embargo, la imagen muestra un squat profundo estándar, y no hay ningún cajón (box) visible que justifique la denominación del ejercicio. Esta inconsistencia en la representación del ejercicio es un fallo crítico."
spider_curl.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. El ejercicio en la imagen, a pesar de llamarse 'spider_curl.png', NO se corresponde con la ejecución real estándar de un ""spider curl"". Un ""spider curl"" tradicional se realiza tumbado prono sobre un banco inclinado para maximizar el estiramiento y la contracción de los bíceps. La imagen muestra una variación de curl de bíceps de pie o en cuclillas, lo cual es biomecánicamente diferente y no la ejecución estándar del ejercicio nombrado."
split_jerk.png;"El ejercicio representado en la imagen es un squat profundo con barra en la espalda. Sin embargo, el nombre del archivo 'split_jerk.png' implica que el ejercicio debería ser un 'split jerk'. La biomecánica y la postura mostradas en la imagen no corresponden a la ejecución real estándar de un split jerk, que implica la barra por encima de la cabeza y una posición de zancada con un pie adelantado y otro atrasado. Esto constituye un ""Sujeto Incorrecto"" según la checklist."
split_snatch.png;"Biomecánica/Anatomía (Sujeto Incorrecto) - La posición de la barra en la imagen corresponde a un ""front rack"" (apoyada sobre los deltoides anteriores y clavículas), no a la posición final de un ""split snatch"" real, donde la barra debe estar completamente *overhead* (por encima de la cabeza) con los brazos extendidos. La ejecución no se alinea con el ejercicio estándar implicado por el nombre del archivo."
squat_with_chains.png;"El uso de las cadenas no se ajusta a la ejecución real estándar de una ""sentadilla con cadenas"". Las cadenas permanecen suspendidas en el aire sin tocar el suelo en ningún punto del movimiento, lo que anula su función biomecánica principal de proporcionar resistencia variable y progresiva a lo largo del rango de movimiento del ejercicio. Esto representa una incoherencia biomecánica crítica con respecto al propósito de este tipo de carga."
standing_alternating_dumbbell_press.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto: La imagen se titula 'standing_alternating_dumbbell_press.png', lo que implica la ejecución de un press. Sin embargo, la pose del modelo es una posición estática de pie con las mancuernas a los lados y las rodillas ligeramente flexionadas. Esto no representa la ""ejecución real estándar"" de un press con mancuernas, que implica un movimiento de elevación de las pesas. La imagen muestra una fase preparatoria o de descanso, no la acción principal del ejercicio nombrado."
standing_barbell_press_behind_neck.png;"Biomecánica/Anatomía (Crítico) - El ejercicio de ""press de barra por detrás de la nuca"" (standing barbell press behind neck) representado en la imagen, aunque la postura inicial sea anatómicamente posible para algunos individuos, impone a las articulaciones del hombro una posición de extrema abducción y rotación externa. Esto es biomecánicamente desaconsejable y potencialmente lesivo (riesgo de impingement o lesión del manguito rotador), y por lo tanto, no representa un estándar de ejecución seguro y recomendado desde una perspectiva biomecánica para la mayoría de la población. La elección del ""sujeto"" (ejercicio) es incorrecta para fines de promoción de ejercicio saludable y seguro."
standing_bent_over_one_arm_dumbbell_triceps_extension.png;"Biomecánica/Anatomía (Sujeto Incorrecto): La imagen, cuyo nombre sugiere 'standing_bent_over_one_arm_dumbbell_triceps_extension', presenta múltiples inconsistencias. Primero, el modelo sostiene la mancuerna con AMBAS MANOS, contradiciendo la descripción ""one-arm"". Segundo, la postura general del cuerpo y la posición de los brazos, extendidos hacia abajo, no corresponden a la ejecución ni a la fase inicial de una ""triceps extension"". Esta pose es más indicativa de la posición de partida de un remo con mancuernas o un peso muerto rumano."
standing_calf_raises.png;"Sujeto Incorrecto - La imagen, titulada 'standing_calf_raises.png', no muestra la ejecución de un ""standing calf raise"". La modelo está simplemente de pie sobre una pierna, con la otra flexionada, y no realiza el movimiento de elevación de talones característico de un calf raise. El ejercicio representado no se corresponde con el nombre ni con la biomecánica estándar del ejercicio indicado."
standing_concentration_curl.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. El ejercicio en la imagen no se corresponde con la ejecución estándar de un ""standing concentration curl"". Un ""concentration curl"" requiere el apoyo del codo (generalmente en el muslo) para aislar el bíceps y ""concentrar"" el esfuerzo. En la imagen, el codo del modelo no está apoyado, lo que lo convierte en un curl de bíceps inclinado a una mano, no en un ""concentration curl"" según la definición biomecánica estándar."
standing_dumbbell_calf_raise.png;Incoherencia en la representación anatómica. Los músculos de las piernas están expuestos y detallados en la superficie, superponiéndose a la piel, lo cual no es una apariencia física natural para un cuerpo humano en estado real.
standing_dumbbell_press.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto: La pose mostrada no corresponde a la ejecución estándar ni a una fase inicial reconocible de un ""standing dumbbell press"" (press de hombros con mancuernas de pie). La posición de las mancuernas (a los lados, palmas hacia adelante) es más característica del inicio de un curl de bíceps o una posición de preparación general, no del movimiento de press de hombros."
standing_dumbbell_reverse_curl.png;"Biomecánica/Anatomía (CRÍTICO): La postura del brazo libre de la modelo (flexionado y con la mano cerrada sin equipo) es inconsistente con la ejecución estándar del ejercicio ""standing dumbbell reverse curl"", que implica un movimiento bilateral o una posición de apoyo natural para el brazo no activo. La imagen no representa la ejecución real estándar del ejercicio nombrado."
standing_dumbbell_straight_arm_front_delt_raise_above_head.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. El ejercicio descrito en el nombre del archivo ('standing_dumbbell_straight_arm_front_delt_raise_above_head') no se corresponde biomecánicamente con la imagen. Un ""front delt raise"" (elevación frontal de deltoides) estándar se realiza con el brazo recto hasta la altura del hombro, no por encima de la cabeza. La postura mostrada es una elevación de hombro completa o la posición final de un press por encima de la cabeza, lo cual difiere significativamente del objetivo y ejecución de una elevación frontal para el deltoides anterior."
standing_dumbbell_triceps_extension.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. El ejercicio representado es una extensión de tríceps con mancuerna (kickback) en posición inclinada, lo cual difiere sustancialmente de la ejecución estándar de una ""standing dumbbell triceps extension"" (extensión de tríceps con mancuerna de pie), que es un movimiento predominantemente por encima de la cabeza y con el torso erguido. La imagen no coincide con la denominación del archivo."
standing_dumbbell_upright_row.png;BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. La imagen se etiqueta con el nombre de archivo 'standing_dumbbell_upright_row.png'. Sin embargo, el ejercicio ejecutado en la imagen es claramente un 'bicep curl' (curl de bíceps), no un 'standing dumbbell upright row' (remo vertical con mancuernas). Esto representa una incoherencia crítica entre la descripción del archivo y la acción física mostrada.
standing_elevated_quad_stretch.png;BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. La imagen se titula 'standing_elevated_quad_stretch.png', sin embargo, la postura representada no corresponde a la ejecución estándar de un estiramiento de cuádriceps elevado. Aunque el sujeto está en una posición elevada, no se observa la acción de estiramiento activa del cuádriceps (ej. llevando el talón hacia el glúteo). La postura actual es más propia de una preparación para un step-up o una zancada elevada, no el estiramiento en sí.
standing_front_barbell_raise_over_head.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. El ejercicio descrito por el nombre de archivo ('standing_front_barbell_raise_over_head') no se corresponde con una ejecución real estándar de levantamiento de pesas para el peso representado y la posición final. Un ""front barbell raise"" (elevación frontal con barra) se realiza generalmente con pesos mucho más ligeros y hasta la altura de los hombros, no hasta una posición de bloqueo completamente por encima de la cabeza con esta carga. La trayectoria y la mecánica para llegar a esta posición con un peso significativo difieren fundamentalmente de lo que implicaría una ""elevación frontal"", siendo más propia de un press por encima de la cabeza o un movimiento olímpico. Por tanto, la imagen representa la finalización de un ejercicio que no es un ""front barbell raise"" en su ejecución estándar."
standing_hamstring_and_calf_stretch.png;"Incoherencia crítica entre el contenido de la imagen y su nombre de archivo. El nombre del archivo 'standing_hamstring_and_calf_stretch.png' sugiere un estiramiento de isquiotibiales y gemelos. Sin embargo, el modelo está realizando un estiramiento de cuádriceps, llevando el talón hacia el glúteo. Esto no se corresponde con la ejecución real estándar de los estiramientos mencionados en el nombre del archivo, lo que constituye un ""Sujeto Incorrecto"" bajo los criterios de BIOMECÁNICA/ANATOMÍA."
standing_hip_circles.png;El equipo (anillo negro) está flotando en el aire detrás de la modelo sin ningún soporte visible ni sombra de contacto que indique apoyo real, lo que constituye una flagrante violación de las leyes de la gravedad y la física.
standing_hip_flexors.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. La imagen muestra la ejecución de una sentadilla estática o ""air squat"". Aunque los flexores de cadera están activos para mantener la posición de flexión, la sentadilla no es el ejercicio principal ni el más representativo para ""standing hip flexors"" (flexores de cadera de pie). Generalmente, este término se asocia a movimientos de elevación de rodilla o pierna, que aíslan más directamente los músculos flexores de cadera. Existe una inconsistencia entre el ejercicio mostrado y la designación común del mismo."
standing_low_pulley_deltoid_raise.png;"BIOMECÁNICA/ANATOMÍA - El ejercicio realizado en la imagen no corresponde con el nombre de archivo 'standing_low_pulley_deltoid_raise'. La ejecución mostrada es claramente una variación de un ""cable chest fly"" o ""crossover"", que trabaja principalmente los pectorales, no una elevación de deltoides desde polea baja, que aislaría los deltoides (laterales o frontales). Esto es una incoherencia crítica en la ejecución del ejercicio descrito."
standing_low_pulley_one_arm_triceps_extension.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. La posición del modelo no corresponde biomecánicamente a una ""extensión de tríceps con polea baja a una mano"". En la imagen, el brazo está extendido hacia adelante, resistiendo una fuerza de la polea en esa misma dirección. Una extensión de tríceps implica primariamente la extensión del codo contra una resistencia que típicamente se mueve hacia abajo, hacia atrás o por encima de la cabeza, partiendo de una flexión de codo. El movimiento representado es más similar a un press de cable frontal o una elevación frontal con cable, no a una extensión de tríceps."
standing_olympic_plate_hand_squeeze.png;Sujeto Incorrecto / Biomecánica: La ejecución del agarre en la barra es biomecánicamente inconsistente. La mano izquierda del modelo (derecha del espectador) sujeta la barra de forma estándar, mientras que la mano derecha (izquierda del espectador) envuelve los dedos alrededor del borde interior del disco, no de la barra. Esto genera un agarre asimétrico e ineficiente para sostener una barra equilibrada, lo que compromete la estabilidad y la distribución uniforme del esfuerzo.
standing_one_arm_dumbbell_curl_over_incline_bench.png;"El ejercicio en la imagen no se corresponde con la descripción del archivo: el banco es plano, no inclinado, y el modelo está apoyando el pie *sobre* él, no realizando el ejercicio *sobre* un banco inclinado. Esto constituye un ""Sujeto Incorrecto"" en relación con el título proporcionado."
standing_one_arm_dumbbell_triceps_extension.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. La imagen no representa el ejercicio ""standing one-arm dumbbell triceps extension"" indicado en el nombre del archivo. La modelo sostiene dos mancuernas, y la posición de sus brazos no corresponde a ninguna fase estándar de una extensión de tríceps, ni unilateral ni bilateral. Su brazo izquierdo está en una posición que parece el final de un curl de bíceps o una posición estática, mientras que el derecho está cerca de la cadera."
standing_overhead_barbell_triceps_extension.png;El ejercicio en la imagen no se parece a la ejecución real estándar de una 'standing overhead barbell triceps extension'. La postura mostrada, con la barra directamente sobre la cabeza, un agarre ancho y los codos ligeramente hacia afuera, es característica de un press militar o el bloqueo final de un levantamiento olímpico (como un snatch o un jerk), donde el enfoque principal son los hombros y la espalda alta. Para una extensión de tríceps de pie, la barra debería ser bajada por detrás de la cabeza mediante la flexión de los codos, y la posición de inicio/final del movimiento, así como el agarre y la posición de los codos, serían diferentes para aislar el tríceps. Esto constituye una incoherencia biomecánica grave respecto al ejercicio nombrado.
standing_palm_in_one_arm_dumbbell_press.png;"INCOHERENCIA - El nombre del archivo 'standing_palm_in_one_arm_dumbbell_press.png' describe una acción (""press""). La imagen muestra al modelo en la posición de inicio o preparación del ejercicio, con la mancuerna a la altura del hombro, pero no ilustra la acción de ""prensa"" (el empuje hacia arriba) en sí misma, ni el punto de máxima extensión o el movimiento característico del ejercicio. Esto representa una incoherencia entre la acción descrita y la representación visual estática."
standing_palms_in_dumbbell_press.png;"La pose del modelo no corresponde con la acción indicada en el nombre del archivo ('standing_palms_in_dumbbell_press'). Aunque el modelo está de pie y sosteniendo mancuernas con las palmas hacia adentro, no está realizando un movimiento de ""press"" (presión). Su postura es más similar a la posición inicial o final de un remo con mancuernas o un peso muerto con mancuernas. Una ""press"" implica un movimiento de empuje ascendente, el cual no se observa en la imagen. Esta es una incongruencia biomecánica y de ejecución fundamental."
standing_palms_up_barbell_behind_the_back_wrist_curl.png;"Biomecánica/Anatomía (Sujeto Incorrecto). La ejecución del ejercicio no se corresponde con la descripción ""standing_palms_up_barbell_behind_the_back_wrist_curl"". La barra está colocada excesivamente alta en la espalda (casi a la altura de los omóplatos) y los codos están flexionados y retraídos, lo que dificulta o imposibilita un rango de movimiento efectivo para un ""wrist curl"". Además, el agarre visible es pronado (palmas hacia la espalda/abajo), lo que contradice la especificación ""palms up"" para un curl de muñeca supino."
standing_pelvic_tilt.png;"El ejercicio representado en la imagen, que muestra una profunda bisagra de cadera con el torso inclinado significativamente hacia adelante, no se corresponde con la ejecución estándar y habitual de un ""standing pelvic tilt"" (inclinación pélvica de pie). La inclinación pélvica de pie se enfoca generalmente en un movimiento más aislado de la pelvis (anteversión/retroversión) con una menor flexión de cadera y una postura más erguida. La posición mostrada es más característica de ejercicios como el peso muerto rumano (RDL) o los ""Buenos Días"", lo que constituye una incoherencia entre el nombre del archivo y la biomecánica del ejercicio estándar."
standing_soleus_and_achilles_stretch.png;Sujeto Incorrecto. La imagen muestra un estiramiento de cuádriceps de pie. Esto NO se corresponde con el nombre de archivo 'standing_soleus_and_achilles_stretch.png', el cual implica un estiramiento completamente diferente para los músculos sóleo y tendón de Aquiles. La representación visual no es la ejecución real estándar del ejercicio nombrado en el archivo.
standing_towel_triceps_extension.png;"La postura del modelo no se corresponde con la ejecución biomecánicamente correcta o estándar de una ""extensión de tríceps con toalla de pie"". Para una extensión de tríceps, los brazos deberían estar posicionados de forma que el movimiento principal sea la extensión del codo, típicamente con la toalla detrás de la cabeza o por encima de esta. La pose actual se asemeja más a un ejercicio de resistencia para hombros, espalda superior o pecho, o una posición de inicio para un remo con toalla, pero no una extensión de tríceps."
star_jump.png;"La sombra proyectada en el suelo es excesivamente difusa y tenue. Para un salto que demuestra una interacción física con la gravedad, se requiere una sombra más definida que ancle visualmente al sujeto a la superficie. La falta de una sombra con mayor contraste y delimitación puede interpretarse como una ""levitación"" ambigua, ya que no demuestra de forma inequívoca el efecto real y tangible de la gravedad en un momento de vuelo."
stiff_leg_barbell_good_morning.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto: La pose del modelo no representa la ejecución estándar del ejercicio ""Stiff-Leg Barbell Good Morning"". En un ""Good Morning"", la barra se apoya en la parte superior de la espalda/trapecios, no está en el suelo. La modelo está en una posición de descanso o preparación con las manos en las rodillas, no realizando la fase de movimiento del ejercicio especificado."
stomach_vacuum.png;🛸 GRAVEDAD/LEVITACIÓN (CRÍTICO): El modelo está FLOTANDO en el aire sin ningún punto de apoyo visible. Las plantas de los pies no hacen contacto con el suelo y no hay una sombra de contacto directa que indique un apoyo real, solo una sombra proyectada desde una fuente de luz lateral.
straight_arm_dumbbell_pullover.png;"Sujeto Incorrecto - El ejercicio que se está realizando en la imagen (un curl de bíceps con mancuerna) no corresponde en absoluto con el ejercicio ""straight arm dumbbell pullover"" al que se refiere el nombre del archivo. Son dos movimientos biomecánicos completamente distintos."
straight_arm_pulldown.png;"BIOMECÁNICA/ANATOMÍA CRÍTICA. El ejercicio representado no se corresponde con la ejecución estándar de un ""straight-arm pulldown"". Un straight-arm pulldown se realiza típicamente con los cables desde una posición alta, tirando hacia abajo para activar los dorsales. En la imagen, los cables provienen de los laterales y la acción de tirar es horizontal o ligeramente hacia atrás, lo cual corresponde a un ""cable reverse fly"" o un ""standing rear delt fly"", no al ejercicio indicado por el nombre del archivo. Hay una incoherencia fundamental entre el nombre del ejercicio y su representación biomecánica."
straight_bar_bench_mid_rows.png;BIOMECÁNICA/ANATOMÍA: El ejercicio representado (sujetar una barra en la parte superior de la espalda mientras está sentada) no se corresponde con la ejecución estándar de un ejercicio de 'remo' (row), como sugiere el nombre de archivo.
straight_raises_on_incline_bench.png;"BIOMECÁNICA/ANATOMÍA - El ejercicio representado en la imagen es un ""Press de Banca Inclinado con Barra"" (Incline Barbell Press), no ""Elevaciones Rectas"" (Straight Raises), lo cual constituye una incoherencia grave con el nombre de archivo 'straight_raises_on_incline_bench.png' y la ejecución estándar de dicho ejercicio."
stride_jump_crossover.png;"La sombra proyectada debajo del modelo es excesivamente difusa y débil, lo que no logra anclar convincentemente a la figura al plano del suelo. Aunque el modelo está en el aire por el salto, la falta de una sombra más definida que indique la interacción realista con la superficie bajo una fuente de luz clara, crea una impresión de levitación no natural o ""flotando"" de manera artificial, en lugar de un movimiento explosivo con una base de referencia sólida. Esto afecta la percepción de la gravedad y la interacción física con el entorno."
superman.png;El modelo está flotando en el aire sin ningún punto de apoyo visible. Aunque existe una sombra proyectada, esta es inconsistente con un contacto real con una superficie, indicando levitación, lo cual es una incoherencia crítica de gravedad.
supine_one_arm_overhead_throw.png;La postura de la modelo no es 'supina' (boca arriba) como indica el nombre del archivo ('supine_one_arm_overhead_throw.png'). La modelo está apoyada sobre su lado izquierdo, en una posición que enfatiza el trabajo oblicuo, lo cual es una incoherencia biomecánica con la descripción del ejercicio. La palabra 'throw' implica un movimiento dinámico que una imagen estática no puede representar por completo.
suspended_split_squat.png;BIOMECÁNICA/ANATOMÍA - El ejercicio representado en la imagen es un split frontal asistido por TRX, que es una postura de flexibilidad. Este no se corresponde con la ejecución real estándar de un 'suspended split squat' (sentadilla búlgara suspendida), que es un ejercicio de fuerza con una pierna suspendida y enfocado en el movimiento de sentadilla.
svend_press.png;Sujeto Incorrecto. El nombre del archivo 'svend_press.png' implica que el ejercicio representado debería ser un Svend Press. Sin embargo, la imagen muestra claramente a un modelo ejecutando una sentadilla frontal (front squat) con barra, lo cual es un ejercicio fundamentalmente diferente en su biomecánica y musculatura objetivo. Esta incoherencia es un fallo crítico de categorización y representación del sujeto.
t_bar_row_with_handle.png;"El equipo y la postura mostrados son inconsistentes con el ejercicio ""T-bar row with handle"" implícito en el nombre del archivo. La barra utilizada es una trap bar (o hex bar), no la configuración de barra estándar y asa específica para el T-bar row. Además, la modelo se encuentra de pie en una posición vertical, lo cual no corresponde a la ejecución estándar de un remo T-bar. Esto constituye una representación biomecánica incorrecta del ejercicio nombrado."
tate_press.png;"El ejercicio o la posición mostrada en la imagen no se corresponden con la ejecución estándar del ""Tate Press"", a pesar del nombre de archivo 'tate_press.png'. La postura es más afín a la posición inicial de un press de hombros o un clean con mancuernas, lo cual constituye una inconsistencia crítica con la nomenclatura de la actividad, según el punto 2 de la checklist (Sujeto Incorrecto)."
thigh_abductor.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto: El ejercicio y la configuración de la máquina no corresponden a un ""thigh abductor"" (abducción de muslo) tal como sugiere el nombre del archivo. Los pads de la máquina están posicionados para aplicar resistencia superior en los muslos, lo cual es propio de ejercicios de flexión de cadera o abdominales, no de abducción."
thigh_adductor.png;Incoherencia anatómica. La pierna derecha del modelo presenta una superposición de representación muscular que contrasta con la pierna izquierda, la cual muestra la anatomía superficial normal. Esta discrepancia visual en la misma figura constituye una incoherencia física.
toe_touchers.png;La sombra debajo de la mano derecha es excesivamente difusa y carece de la definición nítida esperada en el punto de contacto, lo que sugiere una falta de apoyo real o una ligera levitación de la mano en lugar de un contacto firme con la superficie.
tricep_side_stretch.png;Sujeto Incorrecto / Incoherencia. La imagen, titulada 'tricep_side_stretch.png', NO representa un estiramiento lateral de tríceps. La postura mostrada es una variación de una estocada o una posición de combate con los brazos extendidos, lo cual es biomecánicamente correcto para esa acción, pero completamente incorrecto para el estiramiento de tríceps que el nombre del archivo implica. Esto es una grave inconsistencia entre el contenido y su identificación.
triceps_overhead_extension_with_rope.png;BIOMECÁNICA/ANATOMÍA (CRÍTICO) - El ejercicio ejecutado en la imagen no se corresponde con el ejercicio nombrado en el archivo 'triceps_overhead_extension_with_rope'. La modelo está realizando un movimiento de empuje frontal/descenso con cuerda, no una extensión de tríceps por encima de la cabeza.
triceps_pushdown.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto: La ejecución del ejercicio, si bien implica los tríceps, no se corresponde con la ""ejecución real estándar"" de un 'triceps pushdown' aislado. El movimiento mostrado es más similar a un press de cable o un crossover bajo, involucrando un rango significativo de movimiento del hombro (flexión/extensión), lo cual no es característico del aislamiento de tríceps típico en un pushdown estándar donde el objetivo es mantener los codos fijos."
